"AssetPath","ArtifactType","GameObject","ScriptGuid","OldType","ScriptPath","SerializedFields","TargetComponent","PreservationRule","Resolution"
"Assets/_Game/Scripts/UI/Menu.prefab","Prefab","Close","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","Prefab","Menu","fe87c0e1cc204ed48ad3b37840f39efc","Image","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Image.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_Sprite;m_Type;m_PreserveAspect;m_FillCenter;m_FillMethod;m_FillAmount;m_FillClockwise;m_FillOrigin;m_UseSpriteMesh;m_PixelsPerUnitMultiplier","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scripts/UI/Menu.prefab","Prefab","Menu","e52691e61cc9cfb4eb29e48a69f4f231","MenuPanel","Assets/_Game/Scripts/UI/MenuPanel.cs","CloseButton","Compatibility panel -> UIKit panel/presenter","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","Prefab","FloatingTextItem","0411f205fe34b6e4aa5bc9e62ecaec3c","FloatingTextItem","Assets/_YFanFramework/Scripts/Systems/FloatingTextSystem/FloatingTextItem.cs","_text","Compatibility component -> FloatingTextView/pool adapter","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_YFanFramework/Prefabs/FloatingTextItem.prefab","Prefab","FloatingTextItem","f4688fdb7df04437aeb418b961361dc5","TextMeshProUGUI","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TextMeshProUGUI.cs","m_Material;m_Color;m_RaycastTarget;m_RaycastPadding;m_Maskable;m_OnCullStateChanged;m_text;m_isRightToLeft;m_fontAsset;m_sharedMaterial;m_fontSharedMaterials;m_fontMaterial;m_fontMaterials;m_fontColor32;m_fontColor;m_enableVertexGradient;m_colorMode;m_fontColorGradient;m_fontColorGradientPreset;m_spriteAsset;m_tintAllSprites;m_StyleSheet;m_TextStyleHashCode;m_overrideHtmlColors;m_faceColor;m_fontSize;m_fontSizeBase;m_fontWeight;m_enableAutoSizing;m_fontSizeMin;m_fontSizeMax;m_fontStyle;m_HorizontalAlignment;m_VerticalAlignment;m_textAlignment;m_characterSpacing;m_wordSpacing;m_lineSpacing;m_lineSpacingMax;m_paragraphSpacing;m_charWidthMaxAdj;m_enableWordWrapping;m_wordWrappingRatios;m_overflowMode;m_linkedTextComponent;parentLinkedComponent;m_enableKerning;m_enableExtraPadding;checkPaddingRequired;m_isRichText;m_parseCtrlCharacters;m_isOrthographic;m_isCullingEnabled;m_horizontalMapping;m_verticalMapping;m_uvLineOffset;m_geometrySortingOrder;m_IsTextObjectScaleStatic;m_VertexBufferAutoSizeReduction;m_useMaxVisibleDescender;m_pageToDisplay;m_margin;m_isUsingLegacyAnimationComponent;m_isVolumetricText;m_hasFontAssetChanged;m_baseMaterial;m_maskOffset","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Canvas","0cd44c1031e13a943bb63640046fad76","CanvasScaler","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/Layout/CanvasScaler.cs","m_UiScaleMode;m_ReferencePixelsPerUnit;m_ScaleFactor;m_ReferenceResolution;m_ScreenMatchMode;m_MatchWidthOrHeight;m_PhysicalUnit;m_FallbackScreenDPI;m_DefaultSpriteDPI;m_DynamicPixelsPerUnit;m_PresetInfoIsWorld","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Canvas","dc42784cf147c0c48a680349fa168899","GraphicRaycaster","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/UI/Core/GraphicRaycaster.cs","m_IgnoreReversedGraphics;m_BlockingObjects;m_BlockingMask","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Directional Light","7a68c43fe1f2a47cfa234b5eeaa98012","HDAdditionalLightData","","m_Intensity;m_EnableSpotReflector;m_LuxAtDistance;m_InnerSpotPercent;m_SpotIESCutoffPercent;m_LightDimmer;m_VolumetricDimmer;m_LightUnit;m_FadeDistance;m_VolumetricFadeDistance;m_AffectDiffuse;m_AffectSpecular;m_NonLightmappedOnly;m_ShapeWidth;m_ShapeHeight;m_AspectRatio;m_ShapeRadius;m_SoftnessScale;m_UseCustomSpotLightShadowCone;m_CustomSpotLightShadowCone;m_MaxSmoothness;m_ApplyRangeAttenuation;m_DisplayAreaLightEmissiveMesh;m_AreaLightCookie;m_IESPoint;m_IESSpot;m_IncludeForRayTracing;m_AreaLightShadowCone;m_UseScreenSpaceShadows;m_InteractsWithSky;m_AngularDiameter;m_FlareSize;m_FlareTint;m_FlareFalloff;m_SurfaceTexture;m_SurfaceTint;m_Distance;m_UseRayTracedShadows;m_NumRayTracingSamples;m_FilterTracedShadow;m_FilterSizeTraced;m_SunLightConeAngle;m_LightShadowRadius;m_SemiTransparentShadow;m_ColorShadow;m_DistanceBasedFiltering;m_EvsmExponent;m_EvsmLightLeakBias;m_EvsmVarianceBias;m_EvsmBlurPasses;m_LightlayersMask;m_LinkShadowLayers;m_ShadowNearPlane;m_BlockerSampleCount;m_FilterSampleCount;m_MinFilterSize;m_KernelSize;m_LightAngle;m_MaxDepthBias;m_ShadowResolution;m_ShadowDimmer;m_VolumetricShadowDimmer;m_ShadowFadeDistance;m_UseContactShadow;m_RayTracedContactShadow;m_ShadowTint;m_PenumbraTint;m_NormalBias;m_SlopeBias;m_ShadowUpdateMode;m_AlwaysDrawDynamicShadows;m_UpdateShadowOnLightMovement;m_CachedShadowTranslationThreshold;m_CachedShadowAngularThreshold;m_BarnDoorAngle;m_BarnDoorLength;m_preserveCachedShadow;m_OnDemandShadowRenderOnPlacement;m_ShadowCascadeRatios;m_ShadowCascadeBorders;m_ShadowAlgorithm;m_ShadowVariant;m_ShadowPrecision;useOldInspector;useVolumetric;featuresFoldout;m_AreaLightEmissiveMeshShadowCastingMode;m_AreaLightEmissiveMeshMotionVectorGenerationMode;m_AreaLightEmissiveMeshLayer;m_Version;m_ObsoleteShadowResolutionTier;m_ObsoleteUseShadowQualitySettings;m_ObsoleteCustomShadowResolution;m_ObsoleteContactShadows;m_PointlightHDType;m_SpotLightShape;m_AreaLightShape","Resolve through compatible HDRP staging before value-level renderer conversion","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Unresolved"
"Assets/_Game/Scenes/Battle.unity","Scene","EventSystem","76c392e42b5098c458856cdf6ecaaaa1","EventSystem","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/EventSystem.cs","m_FirstSelected;m_sendNavigationEvents;m_DragThreshold","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","EventSystem","4f231c4fb786f3946a6b90b886c48677","StandaloneInputModule","Library/PackageCache/com.unity.ugui@1.0.0/Runtime/EventSystem/InputModules/StandaloneInputModule.cs","m_SendPointerHoverToParent;m_HorizontalAxis;m_VerticalAxis;m_SubmitButton;m_CancelButton;m_InputActionsPerSecond;m_RepeatDelay;m_ForceModuleActive","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","GameFlowManager","91f5d05d77ca1304a854d845c5322397","GameFlowManager","Assets/_YFanFramework/Scripts/Procedure/GameFlowManager.cs","_dontDestroyOnLoad","Legacy compatibility component -> Application/CompanyWarFlowController","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Main Camera","23c1ce4fb46143f46bc5cb5224c934f6","HDAdditionalCameraData","","clearColorMode;backgroundColorHDR;clearDepth;volumeLayerMask;volumeAnchorOverride;antialiasing;SMAAQuality;dithering;stopNaNs;taaSharpenStrength;TAAQuality;taaHistorySharpening;taaAntiFlicker;taaMotionVectorRejection;taaAntiHistoryRinging;taaBaseBlendFactor;taaJitterScale;physicalParameters;flipYMode;xrRendering;fullscreenPassthrough;allowDynamicResolution;customRenderingSettings;invertFaceCulling;probeLayerMask;hasPersistentHistory;screenSizeOverride;screenCoordScaleBias;allowDeepLearningSuperSampling;deepLearningSuperSamplingUseCustomQualitySettings;deepLearningSuperSamplingQuality;deepLearningSuperSamplingUseCustomAttributes;deepLearningSuperSamplingUseOptimalSettings;deepLearningSuperSamplingSharpening;fsrOverrideSharpness;fsrSharpness;exposureTarget;materialMipBias;m_RenderingPathCustomFrameSettings;renderingPathCustomFrameSettingsOverrideMask;defaultFrameSettings;m_Version;m_ObsoleteRenderingPath;m_ObsoleteFrameSettings","Resolve through compatible HDRP staging before value-level renderer conversion","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Unresolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Prototype3D","bbf390857e266064c8b5cbf4727ec069","CompanyWarGrid3DRenderer","Assets/_Game/Scripts/Prototype3D/CompanyWarGrid3DRenderer.cs","gridRoot;cellSize;origin;ownedColor;pollutedColor;enemyColor;emptyColor","Compatibility component -> Presentation/CompanyWarGridView","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle.unity","Scene","Prototype3D","b0c7a557f3cd7234881d01af014e0c74","CompanyWarPrototype3DRuntime","Assets/_Game/Scripts/Prototype3D/CompanyWarPrototype3DRuntime.cs","gridRenderer;inputCamera;autoTick;tickInterval;levelId;victoryByEnemyBuildings;showDeployHud;autoAlignBattleCamera;forceGridOrigin;forcedGridOrigin;manualCameraPosition;manualCameraEuler;manualCameraFitBoard;manualCameraFitScale;manualCameraReferenceColumns;manualCameraReferenceRows;enableFreeCamera;freeCameraHoldRightMouseToLook;useCardPanel;cardPanelPrefab","LegacyBattleRuntimeCompat -> BattleSessionPresenter + BattleInputController + BattleViewCoordinator","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","Scene","CompanyWarPrototype3D","b0c7a557f3cd7234881d01af014e0c74","CompanyWarPrototype3DRuntime","Assets/_Game/Scripts/Prototype3D/CompanyWarPrototype3DRuntime.cs","gridRenderer;inputCamera;autoTick;tickInterval;levelId;victoryByEnemyBuildings;showDeployHud;autoAlignBattleCamera;forceGridOrigin;forcedGridOrigin;manualCameraPosition;manualCameraEuler;manualCameraFitBoard;manualCameraFitScale;manualCameraReferenceColumns;manualCameraReferenceRows;enableFreeCamera;freeCameraHoldRightMouseToLook;useCardPanel;cardPanelPrefab","LegacyBattleRuntimeCompat -> BattleSessionPresenter + BattleInputController + BattleViewCoordinator","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","Scene","Directional Light","7a68c43fe1f2a47cfa234b5eeaa98012","HDAdditionalLightData","","m_Intensity;m_EnableSpotReflector;m_LuxAtDistance;m_InnerSpotPercent;m_SpotIESCutoffPercent;m_LightDimmer;m_VolumetricDimmer;m_LightUnit;m_FadeDistance;m_VolumetricFadeDistance;m_AffectDiffuse;m_AffectSpecular;m_NonLightmappedOnly;m_ShapeWidth;m_ShapeHeight;m_AspectRatio;m_ShapeRadius;m_SoftnessScale;m_UseCustomSpotLightShadowCone;m_CustomSpotLightShadowCone;m_MaxSmoothness;m_ApplyRangeAttenuation;m_DisplayAreaLightEmissiveMesh;m_AreaLightCookie;m_IESPoint;m_IESSpot;m_IncludeForRayTracing;m_AreaLightShadowCone;m_UseScreenSpaceShadows;m_InteractsWithSky;m_AngularDiameter;m_FlareSize;m_FlareTint;m_FlareFalloff;m_SurfaceTexture;m_SurfaceTint;m_Distance;m_UseRayTracedShadows;m_NumRayTracingSamples;m_FilterTracedShadow;m_FilterSizeTraced;m_SunLightConeAngle;m_LightShadowRadius;m_SemiTransparentShadow;m_ColorShadow;m_DistanceBasedFiltering;m_EvsmExponent;m_EvsmLightLeakBias;m_EvsmVarianceBias;m_EvsmBlurPasses;m_LightlayersMask;m_LinkShadowLayers;m_ShadowNearPlane;m_BlockerSampleCount;m_FilterSampleCount;m_MinFilterSize;m_KernelSize;m_LightAngle;m_MaxDepthBias;m_ShadowResolution;m_ShadowDimmer;m_VolumetricShadowDimmer;m_ShadowFadeDistance;m_UseContactShadow;m_RayTracedContactShadow;m_ShadowTint;m_PenumbraTint;m_NormalBias;m_SlopeBias;m_ShadowUpdateMode;m_AlwaysDrawDynamicShadows;m_UpdateShadowOnLightMovement;m_CachedShadowTranslationThreshold;m_CachedShadowAngularThreshold;m_BarnDoorAngle;m_BarnDoorLength;m_preserveCachedShadow;m_OnDemandShadowRenderOnPlacement;m_ShadowCascadeRatios;m_ShadowCascadeBorders;m_ShadowAlgorithm;m_ShadowVariant;m_ShadowPrecision;useOldInspector;useVolumetric;featuresFoldout;m_AreaLightEmissiveMeshShadowCastingMode;m_AreaLightEmissiveMeshMotionVectorGenerationMode;m_AreaLightEmissiveMeshLayer;m_Version;m_ObsoleteShadowResolutionTier;m_ObsoleteUseShadowQualitySettings;m_ObsoleteCustomShadowResolution;m_ObsoleteContactShadows;m_PointlightHDType;m_SpotLightShape;m_AreaLightShape","Resolve through compatible HDRP staging before value-level renderer conversion","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Unresolved"
"Assets/_Game/Scenes/Battle3D.unity","Scene","GridRenderer","bbf390857e266064c8b5cbf4727ec069","CompanyWarGrid3DRenderer","Assets/_Game/Scripts/Prototype3D/CompanyWarGrid3DRenderer.cs","gridRoot;cellSize;cellHeight;surfaceOffsetY;origin;ownedColor;pollutedColor;enemyColor;emptyColor;hoverColor","Compatibility component -> Presentation/CompanyWarGridView","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","Scene","GridRenderer","886a9d7f809bb314ea9acb4acff95da2","CorporateWarCorridorFloor","Assets/_Game/Scripts/Prototype3D/CorporateWarCorridorFloor.cs","gridRenderer;visualRoot;theme;safeRows;warningRows;floorThickness;floorInset;borderWidthOuter;borderWidthInner;separatorWidth;wallHeight;wallThickness;wallGap;wallGuideLightHeight;floorY;overlayY;borderY;wallY;baseColor;safeZoneColor;midZoneColor;warningZoneColor;outerLightColor;innerLightColor;separatorColor;wallColor;panelSmoothness;lightSmoothness;wallSmoothness;baseEmission;accentEmission;warningEmission;rebuildInPlayMode;rethemeGridRenderer","Compatibility component -> Presentation/CorporateCorridorView","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Battle3D.unity","Scene","Main Camera","23c1ce4fb46143f46bc5cb5224c934f6","HDAdditionalCameraData","","clearColorMode;backgroundColorHDR;clearDepth;volumeLayerMask;volumeAnchorOverride;antialiasing;SMAAQuality;dithering;stopNaNs;taaSharpenStrength;TAAQuality;taaHistorySharpening;taaAntiFlicker;taaMotionVectorRejection;taaAntiHistoryRinging;taaBaseBlendFactor;taaJitterScale;physicalParameters;flipYMode;xrRendering;fullscreenPassthrough;allowDynamicResolution;customRenderingSettings;invertFaceCulling;probeLayerMask;hasPersistentHistory;screenSizeOverride;screenCoordScaleBias;allowDeepLearningSuperSampling;deepLearningSuperSamplingUseCustomQualitySettings;deepLearningSuperSamplingQuality;deepLearningSuperSamplingUseCustomAttributes;deepLearningSuperSamplingUseOptimalSettings;deepLearningSuperSamplingSharpening;fsrOverrideSharpness;fsrSharpness;exposureTarget;materialMipBias;m_RenderingPathCustomFrameSettings;renderingPathCustomFrameSettingsOverrideMask;defaultFrameSettings;m_Version;m_ObsoleteRenderingPath;m_ObsoleteFrameSettings","Resolve through compatible HDRP staging before value-level renderer conversion","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Unresolved"
"Assets/_Game/Scenes/Boot.unity","Scene","","71c1514a6bd24e1e882cebbe1904ce04","TMP_FontAsset","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","hashCode;material;materialHashCode;m_Version;m_SourceFontFileGUID;m_SourceFontFile_EditorRef;m_SourceFontFile;m_AtlasPopulationMode;m_FaceInfo;m_GlyphTable;m_CharacterTable;m_AtlasTextures;m_AtlasTextureIndex;m_IsMultiAtlasTexturesEnabled;m_ClearDynamicDataOnBuild;m_UsedGlyphRects;m_FreeGlyphRects;m_fontInfo;atlas;m_AtlasWidth;m_AtlasHeight;m_AtlasPadding;m_AtlasRenderMode;m_glyphInfoList;m_KerningTable;m_FontFeatureTable;fallbackFontAssets;m_FallbackFontAssetTable;m_CreationSettings;m_FontWeightTable;fontWeights;normalStyle;normalSpacingOffset;boldStyle;boldSpacing;italicStyle;tabSize","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
"Assets/_Game/Scenes/Boot.unity","Scene","","71c1514a6bd24e1e882cebbe1904ce04","TMP_FontAsset","Library/PackageCache/com.unity.textmeshpro@3.0.6/Scripts/Runtime/TMP_FontAsset.cs","hashCode;material;materialHashCode;m_Version;m_SourceFontFileGUID;m_SourceFontFile_EditorRef;m_SourceFontFile;m_AtlasPopulationMode;m_FaceInfo;m_GlyphTable;m_CharacterTable;m_AtlasTextures;m_AtlasTextureIndex;m_IsMultiAtlasTexturesEnabled;m_ClearDynamicDataOnBuild;m_UsedGlyphRects;m_FreeGlyphRects;m_fontInfo;atlas;m_AtlasWidth;m_AtlasHeight;m_AtlasPadding;m_AtlasRenderMode;m_glyphInfoList;m_KerningTable;m_FontFeatureTable;fallbackFontAssets;m_FallbackFontAssetTable;m_CreationSettings;m_FontWeightTable;fontWeights;normalStyle;normalSpacingOffset;boldStyle;boldSpacing;italicStyle;tabSize","Preserve GUID/type until explicit component mapping is approved","Preserve original .cs.meta when possible; use MovedFrom/FormerlySerializedAs or an exact-field compatibility shim; Missing Script prohibited","Resolved"
